kepid_x,kepoi_name,koi_tce_plnt_num,koi_pdisposition,koi_score,koi_period,koi_max_mult_ev,koi_prad,koi_prad_err1,koi_prad_err2,koi_ror,koi_ror_err1,koi_ror_err2,radius,radius_err1,radius_err2,teff,corrected_prad,corrected_prad_err1,corrected_prad_err2,rowid,kepid_y,fpp_koi_period,fpp_prob,fpEffectiveness,obsFpRate,reliability,fpp_prob_use,totalReliability
10600261,K00597.01,1,CANDIDATE,1.0,17.30795548,36.02527,3.56,0.57,-0.78,0.022671,0.000677,-0.00035,1.008,0.054000000000000006,-0.051,5566,2.5010056030707277,0.1533920647886307,-0.13229863188116622,960,10600261,17.308,0.00072,0.9993745222992847,0.00021294580498657724,0.9999998666953995,0.00072,0.9992798667913788
10600261,K00597.02,2,CANDIDATE,1.0,2.09227115,24.470907,2.06,0.33,-0.45,0.013112,0.000433,-0.000376,1.008,0.054000000000000006,-0.051,5566,1.4464816491316386,0.09102989205494144,-0.08412248240922479,961,10600261,2.092,1.8e-05,0.9992563156028437,0.0019207303310759523,0.9999985677688096,1.8e-05,0.9999805677945898
10600261,K00597.03,3,CANDIDATE,0.9,52.8148051,21.870878,3.33,0.53,-0.73,0.0212,0.0008849999999999998,-0.000461,1.008,0.054000000000000006,-0.051,5566,2.3387287188522525,0.1588368165657351,-0.12879443928020834,985,10600261,52.815,0.017,0.9991309915119648,0.012957247747145819,0.9999885823063306,0.017,0.9829887764071229
8329346,K08275.01,1,CANDIDATE,0.22899999999999998,389.875816,7.391050999999999,3.76,0.63,-0.29,0.043549,0.001432,-0.005272,0.866,0.079,-0.071,5289,4.12742827111125,0.4002345798476096,-0.6034664038210182,8044,8329346,389.876,0.74,0.9909169412045197,0.9835639025908949,0.4514720685640644,0.74,0.11738273782665674
7217088,K06849.01,1,CANDIDATE,0.997,12.54474243,8.802952000000003,1.88,0.3,-0.25,0.014828999999999997,0.001013,-0.00103,1.2590000000000001,0.069,-0.064,5767,2.0432478515448023,0.17894668320373514,-0.17586866295506612,6651,7217088,12.545,0.32,0.9018443728824652,0.07931919781097664,0.990623239397505,0.32,0.6736238027903033
8098960,K06966.01,1,CANDIDATE,0.98,8.47484677,7.9195485,1.35,0.28,-0.11,0.015752000000000002,0.003526,-0.002747,0.8490000000000001,0.071,-0.064,5564,1.4636149908129878,0.3497397048868741,-0.2780661728116887,6346,8098960,8.475,0.025,0.8577498517630436,0.08627690549838908,0.9843407111955947,0.025,0.9597321934157048
8265218,K00522.01,1,CANDIDATE,1.0,12.82993461,62.24810400000001,3.31,0.82,-0.28,0.035889,0.002933,-0.00129,0.9640000000000001,0.075,-0.068,5862,3.786359507488044,0.4272351773231281,-0.2997637738182207,1244,8265218,12.83,0.023,0.9993751676070657,5.163729318466615e-07,0.9999999996771516,0.023,0.9769999996845771
10264293,K07301.01,1,CANDIDATE,0.397,20.9525604,9.379238,1.19,0.11,-0.09,0.01516,0.007443000000000002,-0.001945,0.7979999999999999,0.063,-0.057,4885,1.3239925711049583,0.658381733965811,-0.19441719383068226,7505,10264293,20.953,0.011,0.926893527844136,0.08625356340307538,0.9925547835679583,0.011,0.9816366809487108
4270253,K00551.01,1,CANDIDATE,1.0,11.6370303,30.17394,2.9,0.45,-0.49,0.022173,0.000732,-0.000427,1.062,0.055999999999999994,-0.053,5579,2.577106874244903,0.16032821148640128,-0.13785594770955958,692,4270253,11.637,0.0013,0.999366264416854,0.0006845804740640454,0.9999995655844856,0.0013,0.9986995661492257
4270253,K00551.02,2,CANDIDATE,1.0,5.68798675,28.342422,2.76,0.43,-0.47,0.021092,0.003692,-0.001298,1.062,0.055999999999999994,-0.053,5579,2.451465214069972,0.44815883726827715,-0.19423518247748503,693,4270253,5.688,0.0023,0.9993542029781446,0.0008839772344414469,0.9999994282558214,0.0023,0.9976994295708331
11137061,K07411.01,1,CANDIDATE,0.67,1.88912273,8.133816,0.59,0.1,-0.05,0.007220999999999998,0.000442,-0.000322,0.935,0.071,-0.064,5413,0.7389114758211677,0.07206928340608844,-0.06036392833680539,7205,11137061,1.889,0.41,0.8624473798202936,0.07035715242254699,0.9879294132408933,0.41,0.5828783538121272
6231721,K07773.01,1,CANDIDATE,0.95,2.69339974,7.3883557,1.04,0.19,-0.11,0.011019,0.001206,-0.000678,0.92,0.078,-0.071,5355,1.109464641958218,0.1535989836501511,-0.10950457685985264,6967,6231721,2.693,0.2,0.8198427759440081,0.08374953146658401,0.9799141930836214,0.2,0.7839313544668971
6277410,K07774.01,1,CANDIDATE,0.851,6.32589574,8.370732,1.14,0.31,-0.1,0.012726,0.000826,-0.001329,0.885,0.073,-0.066,5749,1.232590014944626,0.12937364979286567,-0.15817370062523536,7001,6277410,6.326,0.28,0.8783265970496965,0.07461409687255287,0.9888303998173131,0.28,0.7119578878684655
8222395,K07873.01,1,CANDIDATE,0.965,1.93188768,7.295529400000001,0.57,0.16,-0.06,0.005679999999999999,0.000474,-0.0008179999999999999,0.9690000000000001,0.07200000000000001,-0.065,5896,0.6023592285426629,0.06730543291809252,-0.09569687517338411,7864,8222395,1.932,0.14,0.8127766120885629,0.08381549520048023,0.9789268104054611,0.14,0.8418770569486965
8242769,K07875.01,2,CANDIDATE,0.826,21.9711574,7.432082,1.32,0.39,-0.17,0.012115,0.000902,-0.001149,1.063,0.095,-0.086,5763,1.4094190546344072,0.16394286712536804,-0.17569836084195664,7866,8242769,21.971,0.0086,0.8449424220078094,0.13056807077196758,0.972440757098504,0.0086,0.9640777665874568
9906688,K07976.01,1,CANDIDATE,0.975,5.82561701,8.317393,1.21,0.36,-0.15,0.011488,0.0004969999999999999,-0.00115,0.9620000000000001,0.081,-0.073,5999,1.20949187314372,0.11449498094657583,-0.15193076041794987,7699,9906688,5.826,0.029,0.8753506313737048,0.0745344454472263,0.9885315480544551,0.029,0.9598641331608758
2284957,K08085.01,1,CANDIDATE,0.41600000000000004,419.2615,7.858747,1.7,0.46,-0.31,0.015969999999999998,0.001713,-0.000723,1.456,0.11699999999999999,-0.106,5979,2.544777092876919,0.3410642606841603,-0.2181654620220913,7971,2284957,419.262,0.027,0.9939769104249808,0.9837575432976939,0.6329887442535638,0.027,0.6158980481587175
6603765,K06739.01,1,CANDIDATE,0.6459999999999999,19.164111,7.632136999999998,1.11,0.14,-0.09,0.015058000000000004,0.005598,-0.002108,0.7659999999999999,0.059000000000000004,-0.054000000000000006,5103,1.2623492259627487,0.4792606372529181,-0.19786077427298163,6291,6603765,19.164,0.19,0.8531888094440251,0.11767994000397415,0.977049598104329,0.19,0.7914101744645066
8115647,K06970.01,1,CANDIDATE,0.987,40.7698541,8.182845,1.87,0.31,-0.25,0.014137,0.001838,-0.000683,1.003,0.05,-0.047,5880,1.5518210786401962,0.21607993680929677,-0.10444511396669705,6350,8115647,40.77,0.16,0.8985712519445389,0.17204296286658263,0.9765448801514768,0.16,0.8202976993272405
8120820,K06971.01,1,CANDIDATE,0.358,129.222771,8.144032000000001,2.01,0.08,-0.13,0.022805,0.003601,-0.004213000000000001,0.6729999999999999,0.028999999999999998,-0.027999999999999997,4934,1.6796879106625973,0.274927848676336,-0.31807760339796715,6351,8120820,129.223,0.01,0.947821022317798,0.6757074804364958,0.8852927085962571,0.01,0.8764397815102946
8760760,K07088.01,1,CANDIDATE,1.0,2.68814059,7.9685,0.92,0.17,-0.07,0.011448,0.000709,-0.001308,0.9940000000000001,0.085,-0.077,5636,1.2453730427888248,0.13149208551359234,-0.17191188924938644,7490,8760760,2.688,0.59,0.8544460762713386,0.07425867309111593,0.986335404183686,0.59,0.4043975157153113
11073351,K00537.01,1,CANDIDATE,1.0,2.820190603,49.710533,2.53,0.4,-0.27,0.020656,0.002557,-0.000904,1.192,0.06,-0.055999999999999994,5829,2.694672163100931,0.360094909806313,-0.17301476890819253,1297,11073351,2.82,3e-05,0.9993751658556518,6.676597533941094e-06,0.9999999958255977,3e-05,0.999969995825723
6501635,K00560.01,1,CANDIDATE,1.0,23.67513153,33.20943,2.76,0.43,-0.23,0.032391,0.005035,-0.003773,0.8170000000000001,0.062,-0.055999999999999994,5309,2.8962087965485783,0.500984370222122,-0.39143296297591434,735,6501635,23.675,1.8e-05,0.9993730532823025,0.0004745404728480523,0.9999997021604303,1.8e-05,0.9999817021657915
7445445,K00567.01,1,CANDIDATE,1.0,10.68758211,65.98891,2.64,0.69,-0.29,0.028544,0.000682,-0.00263,0.8320000000000001,0.037000000000000005,-0.035,5788,2.599091773470929,0.13121053394612844,-0.2632554467506682,779,7445445,10.688,0.00036,0.9993751676122636,2.10223382185199e-07,0.9999999998685635,0.00036,0.9996399998686107
7445445,K00567.02,2,CANDIDATE,1.0,20.30303506,37.89774,2.16,0.56,-0.24,0.023337,0.002727,-0.002217,0.8320000000000001,0.037000000000000005,-0.035,5788,2.1249651316385605,0.265682874780423,-0.22077698732767376,780,7445445,20.303,1.2e-05,0.9993748917213643,0.00015115630775862308,0.9999999054375441,1.2e-05,0.9999879054386789
7445445,K00567.03,3,CANDIDATE,1.0,29.02235217,32.837140000000005,2.55,0.66,-0.29,0.027485,6.8e-05,-0.003893,0.8320000000000001,0.037000000000000005,-0.035,5788,2.502663866096149,0.11146845137942744,-0.3697833141408692,781,7445445,29.022,0.0025,0.9993727857106093,0.0005939346942959017,0.999999627020348,0.0025,0.9974996279527971
3852872,K07673.01,1,CANDIDATE,0.775,80.76989300000002,7.3996606,1.87,1.17,-0.96,0.01003,0.000657,-0.002148,0.706,0.052000000000000005,-0.047,4965,0.7749774927636547,0.07638808301282159,-0.17380122448031693,7307,3852872,80.77,0.25,0.8976775122915339,0.4132907174812437,0.9197059366563962,0.25,0.6897794524922971
6356400,K07776.01,1,CANDIDATE,0.74,541.92452,9.647261,3.15,0.23,-0.29,0.046999,0.000328,-0.012828,0.6659999999999999,0.051,-0.046,4378,3.4256761363893773,0.26341370687507476,-0.9644836447325571,7003,6356400,541.925,0.82,0.9984923531368993,0.9839492923715134,0.9074378531296028,0.82,0.16333881356332855
8364232,K07882.01,1,CANDIDATE,0.529,65.415183,7.230612299999999,1.31,0.08,-0.12,0.018514,0.001118,-0.002063,0.6629999999999999,0.05,-0.045,4348,1.343374942958721,0.12978661540288466,-0.17527439395907068,7895,8364232,65.415,0.08,0.8775692027541993,0.3289652628775026,0.9316065766915101,0.08,0.8570780505561894
9782691,K00590.01,1,CANDIDATE,1.0,11.38840217,28.622696,3.04,0.49,-0.59,0.01914,0.000588,-0.000455,1.035,0.051,-0.048,5877,2.168032253649635,0.12589234000076804,-0.11298602639337689,951,9782691,11.388,0.0059,0.9993575014120422,0.0009641597938793466,0.9999993795321984,0.0059,0.9940993831929584
9782691,K00590.02,2,CANDIDATE,0.955,50.6985408,22.80585,3.58,0.57,-0.7,0.022503,0.000754,-0.000459,1.035,0.051,-0.048,5877,2.5489670743927757,0.15188842216842358,-0.12914129056697932,952,9782691,50.699,0.013,0.9992104989081575,0.00995950358286557,0.9999920515860067,0.013,0.9869921549153886
5812960,K00507.01,1,CANDIDATE,1.0,18.49234792,60.3851,3.34,0.52,-0.42,0.036503,0.00116,-0.000451,0.7490000000000001,0.057,-0.052000000000000005,5289,2.992222138167003,0.24676832858390893,-0.2110016410959891,1112,5812960,18.492,0.0023,0.9993751675995249,9.11705165732111e-07,0.9999999994299804,0.0023,0.9976999994312915
5860347,K06631.01,1,CANDIDATE,0.831,2.56271232,7.3175050000000015,0.48,0.05,-0.04,0.004922999999999999,0.000526,-0.000449,0.833,0.035,-0.033,5195,0.4488056264630001,0.05152741229661049,-0.04462781346288617,6598,5860347,2.563,0.55,0.8150366788421661,0.08471332521045061,0.9789959496447639,0.55,0.44054817734014373
7350067,K06863.01,1,CANDIDATE,1.0,4.48559215,22.398544,0.95,0.16,-0.12,0.04497,0.001836,-0.0033090000000000003,0.374,0.01,-0.01,3236,1.840678524729424,0.08983153660674303,-0.1441062831029384,6696,7350067,4.486,0.11,0.9990850379108281,0.0032574351518606898,0.9999970070916457,0.11,0.8899973363115647
8806123,K00523.01,1,CANDIDATE,0.9890000000000001,49.41121127,113.15372,6.77,1.07,-0.46,0.061052,0.000513,-0.0010949999999999998,1.369,0.07400000000000001,-0.069,5765,9.14717102812736,0.5003799931478845,-0.4893539845228475,1245,8806123,49.411,0.48,0.999375167613531,1.4230070895854946e-11,0.9999999999999911,0.48,0.5199999999999954
8806123,K00523.02,2,CANDIDATE,1.0,36.8567758,33.134407,2.68,0.43,-0.18,0.024202,0.000883,-0.000453,1.369,0.07400000000000001,-0.069,5765,3.6260865036810976,0.23647438896246473,-0.19495670445467306,1246,8806123,36.857,4.4e-05,0.9993732107319665,0.0006826071671713504,0.9999995715883759,4.4e-05,0.999955571607226
10266615,K00530.01,1,CANDIDATE,1.0,10.94026745,24.899769,2.08,0.52,-0.18,0.022096,0.004553,-0.000987,0.8079999999999999,0.061,-0.055999999999999994,5749,1.953927645607853,0.42878953606659787,-0.16111013260225684,1288,10266615,10.94,0.0018,0.9992837979872109,0.0022005435630517655,0.9999984193584328,0.0018,0.9981984222035876
10396708,K07320.01,1,CANDIDATE,1.0,8.50207749,8.070675,0.75,0.07,-0.07,0.009619,0.000684,-0.000651,0.71,0.053,-0.048,4889,0.7474320716398188,0.07705743498148852,-0.0714996357547171,7554,10396708,8.502,0.0027,0.8656752401962862,0.08369069136990138,0.985827837166301,0.0027,0.9831661020059519
3934657,K07676.01,1,CANDIDATE,0.904,5.3694084,7.3462634000000016,0.62,0.19,-0.05,0.006556,0.000139,-0.001066,0.912,0.068,-0.062,5753,0.6543607460357412,0.05072425242733577,-0.11532371911896266,7310,3934657,5.369,0.1,0.8204135546726117,0.09007799559219384,0.9783301815235992,0.1,0.8804971633712393
4048898,K07678.01,1,CANDIDATE,0.9670000000000001,13.0914878,7.6431675000000014,0.79,0.12,-0.14,0.005595,0.000489,-0.000505,1.185,0.05,-0.048,5919,0.725607723618802,0.07042137066457159,-0.07178559606241604,7345,4048898,13.091,0.035,0.8473521239970208,0.10187587428159431,0.9795656028672504,0.035,0.9452808067668965
4054784,K07679.01,1,CANDIDATE,1.0,1.8679943,7.4732122,0.7,0.14,-0.07,0.007812,0.001253,-0.000268,0.855,0.064,-0.057999999999999996,5487,0.7309906213818274,0.1293861904690623,-0.055568139930041345,7346,4054784,1.868,0.91,0.8242846906822033,0.08067377468091443,0.981293389827527,0.91,0.0883164050844774
8489260,K07889.01,1,CANDIDATE,0.386,130.235324,7.605977,2.44,0.68,-0.23,0.024722,0.002133,-0.001436,0.821,0.079,-0.07,5616,2.221315335294488,0.2870848791361966,-0.22916785094004732,7924,8489260,130.235,0.034,0.935434514086945,0.7060994197314413,0.834174068651973,0.034,0.8058121503178058
10160922,K07990.01,1,CANDIDATE,0.789,87.487573,7.8486037,1.87,0.49,-0.16,0.020983,0.001837,-0.001846,1.0070000000000001,0.091,-0.08199999999999999,5774,2.3124934262050094,0.2909587287521763,-0.27721594450420783,7735,10160922,87.488,0.013,0.9186457513286346,0.43153764967382247,0.9327721606847532,0.013,0.9206461225958514
10028127,K08193.01,1,CANDIDATE,0.519,367.947848,8.615878,3.72,0.9,-0.3,0.039795,0.007028,-0.007913,0.905,0.08,-0.07200000000000001,5570,3.941491042269695,0.7784173493115324,-0.8441459594943346,7796,10028127,367.948,0.58,0.9934336837695288,0.9830292807361906,0.6171319575619649,0.58,0.2591954221760253
6266741,K00508.01,1,CANDIDATE,1.0,7.930583519,71.042274,3.05,0.47,-0.17,0.027039,0.004337,-0.001019,1.004,0.045,-0.043,5674,2.9710351795242893,0.4948035614913989,-0.16949368660981662,1113,6266741,7.931,1.2e-05,0.999375167613391,6.266487855803354e-08,0.9999999999608205,1.2e-05,0.9999879999608209
6266741,K00508.02,2,CANDIDATE,1.0,16.6658994,48.86812000000001,2.85,0.44,-0.16,0.025297,0.000143,-0.000891,1.004,0.045,-0.043,5674,2.779624872829096,0.12557172891305562,-0.1541340243941782,1114,6266741,16.666,1.7e-06,0.9993751653450339,1.1619084756124699e-05,0.9999999927353697,1.7e-06,0.999998292735382
6664842,K06750.01,1,CANDIDATE,0.7879999999999999,5.21395046,8.140921,1.24,0.19,-0.27,0.008015000000000001,0.0007019999999999999,-0.000695,1.156,0.053,-0.05,5523,1.0140160203246917,0.1002455465028657,-0.09825930225136699,6333,6664842,5.214,0.005,0.8660674427926808,0.07617922554417214,0.9872478539785857,0.005,0.9823116147086928
6670610,K06752.01,1,CANDIDATE,1.0,8.9429645,7.133717,0.89,0.06,-0.1,0.013687,0.004554,-0.006061,0.66,0.05,-0.045,4183,0.9886342647243896,0.33736163519590723,-0.44295476592253347,6336,6670610,8.943,0.035,0.8108678760318011,0.10238240667590437,0.9733958625874877,0.035,0.9393270073969255
8167504,K06983.01,1,CANDIDATE,0.99,7.702172900000001,7.75047,0.85,0.12,-0.06,0.008061,0.00053,-0.000678,0.9990000000000001,0.046,-0.043,5620,0.8813286028032975,0.07074343770713601,-0.0832702666000713,6395,8167504,7.702,0.011,0.847623657034626,0.08768317120297059,0.9827223353892094,0.011,0.9719123896999281
10395543,K00531.01,1,CANDIDATE,1.0,3.687469832,336.3396,5.78,0.22,-0.34,0.087283,0.009368,-0.006323,0.69,0.019,-0.019,4004,6.591165419550717,0.7303346017446126,-0.5108115772784828,1289,10395543,3.687,0.27,0.999375167613531,6.400685395292508e-34,1.0,0.27,0.73
10450504,K07327.01,1,CANDIDATE,0.963,17.990827300000007,8.188142,1.88,0.15,-0.19,0.022928,0.001811,-0.001397,0.725,0.057999999999999996,-0.053,4918,1.8192301094890508,0.20452265301702274,-0.17312880802544092,7595,10450504,17.991,0.23,0.8801558958394,0.10244588490966736,0.984458571074311,0.23,0.7580330997272194
11241560,K07426.01,1,CANDIDATE,1.0,6.96197304,8.270107000000001,0.97,0.1,-0.1,0.010933,0.000908,-0.000937,0.772,0.06,-0.055,5008,0.9237194835766424,0.10506857865914253,-0.10294722693585522,7253,11241560,6.962,0.0014,0.8741172898835531,0.07737648974049027,0.9879223933771799,0.0014,0.9865393020264519
6665695,K00561.01,1,CANDIDATE,1.0,5.378868001,49.556583,1.86,0.13,-0.09,0.022038,2.1e-05,-0.002176,0.7709999999999999,0.033,-0.031,5077,1.8595592151082303,0.07961175111306974,-0.19824981056599886,736,6665695,5.379,2.4e-06,0.9993751657722288,7.3935357784160715e-06,0.9999999953773432,2.4e-06,0.9999975953773543
12555616,K07540.01,1,CANDIDATE,0.34700000000000003,21.980467,8.091769000000001,0.92,0.24,-0.14,0.009047,0.000491,-0.000741,0.84,0.063,-0.057,5573,0.831701207525799,0.07699623938134613,-0.08846236082491846,6950,12555616,21.98,0.0062,0.8792055349548866,0.1146703995983851,0.9822047963510611,0.0062,0.9761151266136845
4073017,K07681.01,1,CANDIDATE,1.0,6.05552018,7.941939,0.92,0.17,-0.07,0.010451,0.000886,-0.0006730000000000001,0.852,0.065,-0.059000000000000004,5352,0.9744978788698716,0.11114145858690816,-0.09215170981642723,7348,4073017,6.056,0.062,0.8564801471063946,0.08101968430110323,0.9852266489611536,0.062,0.9241425967255621
8555967,K07894.01,1,CANDIDATE,0.8370000000000001,347.97611,8.54345,1.62,0.49,-0.15,0.016926,0.001239,-0.000797,1.0170000000000001,0.078,-0.071,5995,1.883903899666499,0.19973545988247768,-0.15864098885063488,7929,8555967,347.976,0.014,0.9921334673338114,0.9824112646070844,0.5571343781154912,0.014,0.5493344968218743
10253977,K08201.01,1,CANDIDATE,0.21600000000000003,392.601892,7.310531599999999,2.25,0.34,-0.2,0.027389,0.010867,-0.002834,0.733,0.054000000000000006,-0.049,5307,2.197169725475082,0.8866602432560728,-0.2706644372579145,7815,10253977,392.602,0.93,0.9908104119353706,0.983598053144109,0.4438041522519248,0.93,0.031066290657634717
6763884,K06763.01,1,CANDIDATE,0.971,2.44693823,7.2835899999999985,0.56,0.08,-0.05,0.00495,0.000323,-0.0005549999999999999,1.011,0.042,-0.04,5820,0.5476963039579662,0.04236676117512398,-0.06511954417780516,6343,6763884,2.447,0.91,0.8126334043816661,0.08506932447204305,0.9785620975367333,0.91,0.08807058877830597
7447895,K06878.01,1,CANDIDATE,1.0,2.4056253030000003,8.087268,1.11,0.23,-0.09,0.012218,0.009025,-0.001084,0.955,0.073,-0.067,5450,1.2769883877107977,0.9483029082487267,-0.14443822041411739,6742,7447895,2.406,0.92,0.8605250399576154,0.07194607877953034,0.9874348796589281,0.92,0.0789947903727142
9651602,K07215.01,1,CANDIDATE,0.971,3.90735046,8.902447,0.83,0.16,-0.06,0.009441,0.0007509999999999999,-0.000758,0.797,0.065,-0.059000000000000004,5497,0.8234927398848477,0.09381684165667883,-0.08993153755137741,7235,9651602,3.907,0.0011,0.8993034438476596,0.06291264681485206,0.9924826245477057,0.0011,0.9913908936607033
12116489,K00547.01,1,CANDIDATE,1.0,25.30291816,104.07783,3.95,0.22,-0.37,0.040771,0.0010279999999999998,-0.000364,0.843,0.038,-0.036000000000000004,5127,3.7615114998269568,0.1942809310589016,-0.16410680912598552,652,12116489,25.303,0.00017,0.999375167613531,5.823254283154037e-11,0.9999999999999636,0.00017,0.9998299999999636
12116489,K00547.03,2,CANDIDATE,0.882,12.3860474,8.032078,1.11,0.06,-0.1,0.011472,0.000397,-0.001336,0.843,0.038,-0.036000000000000004,5127,1.0584008223005286,0.06014772296667213,-0.13128448120207706,686,12116489,12.386,0.076,0.8674646497611311,0.09258282699112869,0.9844115337185282,0.076,0.9095962571559201
11288492,K07434.01,1,CANDIDATE,0.986,5.704593,8.239894999999999,0.95,0.2,-0.08,0.010452,0.00146,-0.000863,0.833,0.063,-0.057,5523,0.9528572837276617,0.15135790835193935,-0.10218152952978951,7294,11288492,5.705,0.23,0.871482129545056,0.07552307523138765,0.9879527305220349,0.23,0.7607236025019669
11288772,K07435.01,1,CANDIDATE,1.0,1.36752316,10.241317,0.82,0.13,-0.06,0.007198,0.000363,-0.00053,1.012,0.054000000000000006,-0.051,5838,0.7972156404480242,0.05853163993903708,-0.07113240789301907,7295,11288772,1.368,0.033,0.9401167158884092,0.044404623702190976,0.9970400935205281,0.033,0.9641377704343507
11296724,K07437.01,1,CANDIDATE,0.6679999999999999,1.9997244,8.192667,0.84,0.2,-0.09,0.008536,0.001618,-0.000235,1.025,0.094,-0.084,5838,0.9575505883463377,0.2016308882883915,-0.0827820541483044,7297,11296724,2.0,0.0038,0.8655887185365819,0.06968464628650678,0.9883686253275684,0.0038,0.9846128245513236
6707833,K00563.01,1,CANDIDATE,1.0,15.28467725,32.531273,2.7,0.43,-0.53,0.017991999999999998,0.001766,-0.001677,1.393,0.068,-0.065,5771,2.742925515857035,0.30068901988122854,-0.28591074110400017,737,6707833,15.285,0.00037,0.9993721098376203,0.000443308923514725,0.9999997213522784,0.00037,0.9996297214553781
6887030,K07795.01,1,CANDIDATE,1.0,5.44085762,7.938199000000001,0.97,0.19,-0.09,0.011602,0.003113,-0.001131,0.7959999999999999,0.061,-0.055,5519,1.0107165672036242,0.2820352282794308,-0.1207675524542971,7057,6887030,5.441,0.6,0.855645826698011,0.0798869350251865,0.9853522854098691,0.6,0.39414091416394764
8677057,K07903.01,1,CANDIDATE,0.9670000000000001,0.694611128,7.339942,0.64,0.06,-0.04,0.008865999999999999,0.000915,-0.000663,0.6920000000000001,0.053,-0.048,4612,0.6714555641832368,0.08629412689991288,-0.06848663787483932,7959,8677057,0.695,0.0063,0.8141678992955143,0.08060922053786022,0.9799879610758009,0.0063,0.9738140369210234
10656823,K00598.01,1,CANDIDATE,1.0,8.30783912,50.37122700000001,2.15,0.36,-0.18,0.025018,0.0006,-0.000237,0.8059999999999999,0.036000000000000004,-0.035,5320,2.206841211867606,0.11187911844548806,-0.09808440975719963,986,10656823,8.308,4.7e-06,0.9993751663584924,6.647635387032167e-06,0.9999999958437091,4.7e-06,0.9999952958437287
10656823,K00598.02,2,CANDIDATE,0.9990000000000001,34.0963441,14.434025,1.71,0.28,-0.15,0.019891,0.0005740000000000001,-0.0008789999999999999,0.8059999999999999,0.036000000000000004,-0.035,5320,1.754587838566574,0.09330226831738185,-0.10870661784982599,987,10656823,34.096,0.0017,0.9918755555813717,0.04102592242217849,0.9996495807374925,0.0017,0.9979501764502388
5686174,K00610.01,1,CANDIDATE,1.0,14.28228147,37.293514,1.82,0.08,-0.09,0.027965,0.000934,-0.000524,0.685,0.028999999999999998,-0.027000000000000003,4102,2.096470959051724,0.11305020291003583,-0.0914966640964062,1036,5686174,14.282,4e-05,0.9993747889874139,0.000147809087555501,0.9999999075166478,4e-05,0.9999599075203471
6587002,K00612.01,2,CANDIDATE,1.0,20.73989406,38.613728,2.11,0.15,-0.11,0.025087,0.002391,-0.002601,0.789,0.034,-0.032,5132,2.166253057371634,0.22658471279230838,-0.24116828443439145,1038,6587002,20.74,1.8e-05,0.9993749670704898,0.0001301412534339268,0.9999999185959635,1.8e-05,0.9999819185974288
6587002,K00612.02,1,CANDIDATE,0.998,47.4277116,46.8974,2.33,0.17,-0.12,0.02774,0.002864,-0.001833,0.789,0.034,-0.032,5132,2.3953386140825574,0.2679823456903795,-0.18571535891498034,1039,6587002,47.428,0.00016,0.9993751634376616,4.0685988028978946e-05,0.9999999745609776,0.00016,0.9998399745650477
6587002,K00612.03,3,CANDIDATE,0.995,122.0804953,18.941614,2.92,0.2,-0.15,0.034713,0.000504,-0.00885,0.789,0.034,-0.032,5132,2.997454553375912,0.13630241815587724,-0.7738035686467011,1040,6587002,122.08,0.27,0.9988787454359354,0.13551717832249757,0.9998240337275294,0.27,0.7298715446210964
6838050,K00512.01,1,CANDIDATE,1.0,6.51003001,40.47481,2.78,0.75,-0.5,0.022098,0.000731,-0.000339,0.9670000000000001,0.073,-0.067,5638,2.3386374443430658,0.1927525874822246,-0.16596008961320052,1159,6838050,6.51,2.1e-05,0.9993750680679846,5.8860737013569846e-05,0.9999999631908775,2.1e-05,0.9999789631916504
7592922,K06890.01,1,CANDIDATE,0.9520000000000001,2.15888911,8.309589,0.72,0.1,-0.07,0.009185,0.000659,-0.000717,0.7759999999999999,0.061,-0.055,5269,0.7800534061162849,0.08301962956745611,-0.08224712788944413,6783,7592922,2.159,0.012,0.871592479721392,0.06826479867855804,0.989206027805036,0.012,0.9773355554713755
7602351,K06892.01,1,CANDIDATE,0.7859999999999999,17.580602600000002,7.420501700000001,1.87,0.29,-0.35,0.012611,0.006845,-0.0020510000000000003,1.07,0.055999999999999994,-0.053,5846,1.4767832539957213,0.8052862042314134,-0.2510700527697446,6785,7602351,17.581,0.025,0.8393946286903126,0.11830088573245508,0.9743278955118941,0.025,0.9499696981240968
8248103,K07002.01,1,CANDIDATE,0.78,4.83014159,8.7853,1.3,0.35,-0.15,0.012676,0.001418,-0.000539,1.237,0.10400000000000001,-0.095,5693,1.7160715278756609,0.24014129726175348,-0.15064432317284382,6444,8248103,4.83,0.66,0.895283849039964,0.06596282597941741,0.9917398484988738,0.66,0.337191548489617
8256882,K07003.01,1,CANDIDATE,0.9990000000000001,2.41194057,9.411102,1.35,0.21,-0.33,0.007779,0.000179,-0.0008990000000000002,1.3019999999999998,0.062,-0.057999999999999996,5605,1.108455369147999,0.0586231919150058,-0.1372887258571304,6567,8256882,2.412,0.097,0.916802838519614,0.054436012122403725,0.9947757020369702,0.097,0.8982824589393841
8934495,K00524.01,1,CANDIDATE,1.0,4.592393816,81.64579,2.51,0.45,-0.2,0.028819,0.000531,-0.000229,0.762,0.057999999999999996,-0.052000000000000005,5351,2.4033517280078027,0.1882157475434991,-0.16511637603984458,1247,8934495,4.592,2.4e-07,0.9993751676135296,5.272286685732984e-09,0.9999999999967036,2.4e-07,0.9999997599967037
